"Participant","MAD","Median","Parameter","Outcome"
"S016",1.20041521997849,1.21780013338381,"AIOri_phi","Valence"
"S016",1.26075495463806,0.471912610503467,"AIForg_phi","Valence"
"S017",0.916866799867384,1.0963272577769,"ForgOri_phi","Valence"
"S017",1.55731324399889,1.52387567178612,"AIOri_phi","Valence"
"S017",1.84647457812971,0.181482090745957,"AIForg_phi","Valence"
"S018",0.683827033239805,-0.0403603741046037,"ForgOri_phi","Valence"
"S018",0.785660777318695,0.156706205813339,"AIOri_phi","Valence"
"S018",0.932603669655639,0.165995516632649,"AIForg_phi","Valence"
"S019",1.28292388166055,1.07139613468764,"ForgOri_phi","Valence"
"S019",2.29409628219898,-0.518376800379687,"AIOri_phi","Valence"
"S019",2.12852115526517,-1.79938361105579,"AIForg_phi","Valence"
"S020",0.613613402295597,0.318004153983409,"ForgOri_phi","Valence"
"S020",1.17715999574607,0.599424877142133,"AIOri_phi","Valence"
"S020",1.25211016083442,0.185562854456069,"AIForg_phi","Valence"
"S021",0.623080377135176,0.388379963943953,"ForgOri_phi","Valence"
"S021",1.03868656455945,0.390561216581521,"AIOri_phi","Valence"
"S021",0.985699880469158,0.219111649019817,"AIForg_phi","Valence"
"S022",0.335898067089096,0.0688175299774699,"ForgOri_phi","Valence"
"S022",0.536850373680802,0.559655026927449,"AIOri_phi","Valence"
"S022",0.676791955583971,0.48847559990384,"AIForg_phi","Valence"
"S023",0.541769453018028,-0.0632294799383311,"ForgOri_phi","Valence"
"S023",0.867432776936097,0.347943164379584,"AIOri_phi","Valence"
"S023",0.925123561143495,0.51698265839518,"AIForg_phi","Valence"
"S024",0.498759724636082,0.743975013267256,"ForgOri_phi","Valence"
"S024",0.983403902123215,1.37383429029105,"AIOri_phi","Valence"
"S024",0.843630408961057,0.630141167278328,"AIForg_phi","Valence"
"S025",0.515076488171072,-0.0151257631978052,"ForgOri_phi","Valence"
"S025",0.822992519355415,0.121524618261326,"AIOri_phi","Valence"
"S025",0.73808031302353,0.0275582948713076,"AIForg_phi","Valence"
"S026",2.90443426326905,4.39250850493588,"ForgOri_phi","Valence"
"S026",4.58066337351038,3.15604610156834,"AIOri_phi","Valence"
"S026",5.48732907125881,-0.890682030620856,"AIForg_phi","Valence"
"S027",0.48351191184555,0.795414322986322,"ForgOri_phi","Valence"
"S027",0.610270206706902,0.313288788602012,"AIOri_phi","Valence"
"S027",0.742821548770001,-0.437803831115148,"AIForg_phi","Valence"
"S028",0.996530967479075,0.75421140327007,"ForgOri_phi","Valence"
"S028",1.58546707879598,-0.0616061924034339,"AIOri_phi","Valence"
"S028",2.00650496757844,-0.814277605545265,"AIForg_phi","Valence"
"S029",2.04968279462034,1.52070715604332,"ForgOri_phi","Valence"
"S029",2.62072482980852,-0.562277610888103,"AIOri_phi","Valence"
"S029",2.42187331972669,-2.23218906346929,"AIForg_phi","Valence"
"S030",1.47710591542883,0.764557879846117,"ForgOri_phi","Valence"
"S030",2.62411317713357,1.29628906730519,"AIOri_phi","Valence"
"S030",2.24135349626405,0.00280011946419689,"AIForg_phi","Valence"
"S031",0.602433728161308,0.205566523740225,"ForgOri_phi","Valence"
"S031",1.35706486789284,1.07402015290113,"AIOri_phi","Valence"
"S031",1.27164380655547,0.870159227625984,"AIForg_phi","Valence"
"S032",1.01751398808309,2.28220984472862,"ForgOri_phi","Valence"
"S032",1.78638776986288,-0.0862614923115315,"AIOri_phi","Valence"
"S032",1.85396196570085,-2.34538155932041,"AIForg_phi","Valence"
"S033",0.682305184734047,0.651560129925516,"ForgOri_phi","Valence"
"S033",0.866236759570567,0.79171525983095,"AIOri_phi","Valence"
"S033",1.12194499836652,0.0434792543502684,"AIForg_phi","Valence"
"S035",2.91735744564206,3.71606256729741,"ForgOri_phi","Valence"
"S035",4.86722220421725,1.48931405730871,"AIOri_phi","Valence"
"S035",4.96985661771143,-2.19317401771549,"AIForg_phi","Valence"
"S036",0.328295579404925,0.174725818450787,"ForgOri_phi","Valence"
"S036",0.539743031865684,0.256160621617728,"AIOri_phi","Valence"
"S036",0.649431741513749,0.1131366619042,"AIForg_phi","Valence"
"S038",1.1372241474166,-0.136038513500709,"ForgOri_phi","Valence"
"S038",1.62366222182437,-0.181536514532649,"AIOri_phi","Valence"
"S038",1.58024263600384,-0.221376857189247,"AIForg_phi","Valence"
"S039",0.968962172316765,1.36864377596318,"ForgOri_phi","Valence"
"S039",1.62433245119553,0.543937822744164,"AIOri_phi","Valence"
"S039",1.67525433300113,-1.02258234293114,"AIForg_phi","Valence"
"S040",1.26438259331444,0.943326945909629,"ForgOri_phi","Valence"
"S040",2.76606128481821,2.84403300827884,"AIOri_phi","Valence"
"S040",3.19561493809913,1.59256100482434,"AIForg_phi","Valence"
"S041",1.51314145495541,1.62516513187458,"ForgOri_phi","Valence"
"S041",1.90656372653677,0.825034660868694,"AIOri_phi","Valence"
"S041",2.23314589890499,-0.658931642526759,"AIForg_phi","Valence"
"S042",0.447577480400843,0.506354875988442,"ForgOri_phi","Valence"
"S042",0.457998386893126,0.315034924903502,"AIOri_phi","Valence"
"S042",0.608512100732324,-0.142428462315811,"AIForg_phi","Valence"
"S043",0.950246979230924,1.38263016856609,"ForgOri_phi","Valence"
"S043",1.28719823360457,1.06142573690986,"AIOri_phi","Valence"
"S043",1.39535425360256,-0.105602141301103,"AIForg_phi","Valence"
"S044",0.385244158337095,-0.0794378659404299,"ForgOri_phi","Valence"
"S044",0.485487838149837,-0.132113970997035,"AIOri_phi","Valence"
"S044",0.579489049972159,-0.12386495912262,"AIForg_phi","Valence"
"S045",0.765508798600211,0.460724822739284,"ForgOri_phi","Valence"
"S045",1.46618994078013,1.54950045356973,"AIOri_phi","Valence"
"S045",1.56046527565517,1.25860892701228,"AIForg_phi","Valence"
"S046",0.395983889153516,0.0298955659145332,"ForgOri_phi","Valence"
"S046",0.481344272906235,0.211243382860611,"AIOri_phi","Valence"
"S046",0.589924393547572,0.262172195556442,"AIForg_phi","Valence"
"S047",0.821806466437157,1.09458509584511,"ForgOri_phi","Valence"
"S047",1.11157565625307,0.441896934249107,"AIOri_phi","Valence"
"S047",1.22132800684992,-0.657411719288396,"AIForg_phi","Valence"
"S048",0.645615600130469,0.810922211257151,"ForgOri_phi","Valence"
"S048",1.33651232022165,1.97254187239424,"AIOri_phi","Valence"
"S048",1.39228907733723,1.11231007624111,"AIForg_phi","Valence"
"S050",2.80783501441987,1.2093335702616,"ForgOri_phi","Valence"
"S050",4.27221451581925,2.09837790047346,"AIOri_phi","Valence"
"S050",4.42157746085257,0.613456586968891,"AIForg_phi","Valence"
"S051",1.26928438410019,0.630702040463612,"ForgOri_phi","Valence"
"S051",2.11696113267589,-0.518317750958346,"AIOri_phi","Valence"
"S051",2.16864549704456,-0.987082173278659,"AIForg_phi","Valence"
"S052",0.807498966721497,0.443843598444447,"ForgOri_phi","Valence"
"S052",1.24542686559432,0.136743095419439,"AIOri_phi","Valence"
"S052",1.38773586467442,-0.101200820419184,"AIForg_phi","Valence"
"S055",1.22459913641587,0.668857761174131,"ForgOri_phi","Valence"
"S055",2.37885677951397,0.77413765498674,"AIOri_phi","Valence"
"S055",2.39718223400354,0.158309448649361,"AIForg_phi","Valence"
"S056",0.0302369685302564,0.504706247154494,"Baseline_mu","Valence"
"S057",0.0262902521446083,0.562792854511614,"Baseline_mu","Valence"
"S058",0.0347682483373276,0.460812128050934,"Baseline_mu","Valence"
"S059",0.0224807759698402,0.538430477547764,"Baseline_mu","Valence"
"S060",0.0231994607652131,0.528165834323998,"Baseline_mu","Valence"
"S061",0.0356878699168104,0.52772305888697,"Baseline_mu","Valence"
"S062",0.0248711328398519,0.547197169992461,"Baseline_mu","Valence"
"S064",0.0196648637550066,0.493009976302372,"Baseline_mu","Valence"
"S065",0.0301271752091494,0.77801971786231,"Baseline_mu","Valence"
"S066",0.0296076773155242,0.49846746468962,"Baseline_mu","Valence"
"S068",0.0238541531792194,0.514984011905822,"Baseline_mu","Valence"
"S069",0.0234961679776433,0.450895337591345,"Baseline_mu","Valence"
"S070",0.0329330465976806,0.389190382047778,"Baseline_mu","Valence"
"S071",0.029538478711279,0.478682246188865,"Baseline_mu","Valence"
"S072",0.0250483125348096,0.555768928543792,"Baseline_mu","Valence"
"S073",0.0178817259963657,0.470621554949085,"Baseline_mu","Valence"
"S074",0.0277366046264802,0.465598308642203,"Baseline_mu","Valence"
"S075",0.0195866354909502,0.503464038137042,"Baseline_mu","Valence"
"S076",0.0240861839158438,0.579296914176202,"Baseline_mu","Valence"
"S077",0.0243986133305346,0.435882092109557,"Baseline_mu","Valence"
"S078",0.0216599834679578,0.521181692045776,"Baseline_mu","Valence"
"S079",0.0310655909796476,0.494827881588733,"Baseline_mu","Valence"
"S080",0.0281280550629453,0.414776983171574,"Baseline_mu","Valence"
"S081",0.0234695309951824,0.543108830012487,"Baseline_mu","Valence"
"S082",0.0328004847449487,0.482058621265264,"Baseline_mu","Valence"
"S083",0.0268481335599303,0.502366684707206,"Baseline_mu","Valence"
"S084",0.031031156815026,0.618779309382851,"Baseline_mu","Valence"
"S085",0.029508062523832,0.437347858159558,"Baseline_mu","Valence"
"S086",0.0266418747642182,0.544240200532897,"Baseline_mu","Valence"
"S087",0.0274498942987723,0.543375127187681,"Baseline_mu","Valence"
"S088",0.0259675523313361,0.410713669550576,"Baseline_mu","Valence"
"S089",0.0228400363580407,0.675922803559082,"Baseline_mu","Valence"
"S090",0.0253934350012567,0.49168680051577,"Baseline_mu","Valence"
"S091",0.0266753630602973,0.645806621686099,"Baseline_mu","Valence"
"S092",0.019942251897512,0.637187503342325,"Baseline_mu","Valence"
"S094",0.0322814356826532,0.510574284612868,"Baseline_mu","Valence"
"S095",0.0276457650264803,0.576764556075883,"Baseline_mu","Valence"
"S096",0.023694300223668,0.554367617351143,"Baseline_mu","Valence"
"S097",0.0238523754505739,0.551187817419868,"Baseline_mu","Valence"
"S098",0.0334945621352087,0.57999675747049,"Baseline_mu","Valence"
"S099",0.0355677597779881,0.467448316513441,"Baseline_mu","Valence"
"S100",0.0261036464465741,0.47609210577248,"Baseline_mu","Valence"
"S101",0.0294637016588891,0.505266865346356,"Baseline_mu","Valence"
"S102",0.0220481825253098,0.579526745745873,"Baseline_mu","Valence"
"S103",0.0224482707981356,0.564677926847472,"Baseline_mu","Valence"
"S104",0.0330620495366269,0.523079773220687,"Baseline_mu","Valence"
"S105",0.020127204806723,0.620353440984958,"Baseline_mu","Valence"
"S106",0.0200859039732957,0.491926534742591,"Baseline_mu","Valence"
"S107",0.0166200577927768,0.442388427048405,"Baseline_mu","Valence"
"S108",0.0308764478297609,0.541278169560189,"Baseline_mu","Valence"
"S056",0.0318543231867705,0.0089469082634368,"ForgOri_mu","Valence"
"S056",0.0383658696057516,-0.0386672412057518,"AIOri_mu","Valence"
"S056",0.033824097762708,-0.0468568867609814,"AIForg_mu","Valence"
"S057",0.0247520813875839,-0.089232013831333,"ForgOri_mu","Valence"
"S057",0.0417249104618228,-0.0885864835586139,"AIOri_mu","Valence"
"S057",0.0388199655626392,0.00479148633385873,"AIForg_mu","Valence"
"S058",0.0242672663696585,0.0266800680338652,"ForgOri_mu","Valence"
"S058",0.0342172572516473,-0.0240963414820906,"AIOri_mu","Valence"
"S058",0.034794581111224,-0.0483737801154633,"AIForg_mu","Valence"
"S059",0.0202245101746639,-0.0295546452138678,"ForgOri_mu","Valence"
"S059",0.0349990857877681,-0.0817402311298568,"AIOri_mu","Valence"
"S059",0.0329594735017808,-0.0508075202493141,"AIForg_mu","Valence"
"S060",0.0248961339859625,-0.0449398619843961,"ForgOri_mu","Valence"
"S060",0.0293139308764239,-0.0477329444305659,"AIOri_mu","Valence"
"S060",0.0282535906886629,-0.00253991809618584,"AIForg_mu","Valence"
"S061",0.0261965955293476,0.0257804196532054,"ForgOri_mu","Valence"
"S061",0.0338475233412517,0.01401421806756,"AIOri_mu","Valence"
"S061",0.034057801678294,-0.0193693922535733,"AIForg_mu","Valence"
"S062",0.02619256450958,-0.101138202155382,"ForgOri_mu","Valence"
"S062",0.0310218403142428,-0.138746724014814,"AIOri_mu","Valence"
"S062",0.0397178613562016,-0.0347030335215174,"AIForg_mu","Valence"
"S064",0.0233579081508926,-0.0633901092895696,"ForgOri_mu","Valence"
"S064",0.0344163200911414,-0.034208772694494,"AIOri_mu","Valence"
"S064",0.0342381398994311,0.0283646505090153,"AIForg_mu","Valence"
"S065",0.0211812616000795,-0.0305204820870583,"ForgOri_mu","Valence"
"S065",0.0386432084963428,-0.0589219467203528,"AIOri_mu","Valence"
"S065",0.0265556416807381,-0.0286548647097967,"AIForg_mu","Valence"
"S066",0.0218682509171766,0.0151324306769109,"ForgOri_mu","Valence"
"S066",0.0350330049169175,0.0173033154946148,"AIOri_mu","Valence"
"S066",0.0290526290902591,0.00105527316988913,"AIForg_mu","Valence"
"S068",0.0216976644751369,-0.00113634034423865,"ForgOri_mu","Valence"
"S068",0.0392608880315907,0.0131956556929972,"AIOri_mu","Valence"
"S068",0.0339450837750301,0.0155396253216109,"AIForg_mu","Valence"
"S069",0.0256069315424946,-0.036904126704487,"ForgOri_mu","Valence"
"S069",0.0269661684853243,0.0047866033680328,"AIOri_mu","Valence"
"S069",0.0294921936319587,0.0406248505891354,"AIForg_mu","Valence"
"S070",0.0317708656230217,0.0514495547567239,"ForgOri_mu","Valence"
"S070",0.0402030460915805,0.0792600361881409,"AIOri_mu","Valence"
"S070",0.0363046435159241,0.0291938740992954,"AIForg_mu","Valence"
"S071",0.0230201663035085,-0.0280592991746222,"ForgOri_mu","Valence"
"S071",0.0284940405917253,-0.123075770339602,"AIOri_mu","Valence"
"S071",0.0336194901617134,-0.0961328137911311,"AIForg_mu","Valence"
"S072",0.0254297734429439,-0.00794470761173077,"ForgOri_mu","Valence"
"S072",0.0407617199499118,-0.0862604640508374,"AIOri_mu","Valence"
"S072",0.0323235510648089,-0.078448752202485,"AIForg_mu","Valence"
"S073",0.0209747826476497,-0.0382729420602737,"ForgOri_mu","Valence"
"S073",0.037451524925959,-0.0686277741566732,"AIOri_mu","Valence"
"S073",0.0301220992073624,-0.0330053682385908,"AIForg_mu","Valence"
"S074",0.0255293322397518,-0.0223350989802596,"ForgOri_mu","Valence"
"S074",0.0294449063327,-0.0519107105661571,"AIOri_mu","Valence"
"S074",0.0343983946318161,-0.0197553603134024,"AIForg_mu","Valence"
"S075",0.0234193445362505,0.0391691519415909,"ForgOri_mu","Valence"
"S075",0.0334334353027111,-0.0944116866965232,"AIOri_mu","Valence"
"S075",0.0306933139607534,-0.133557999596691,"AIForg_mu","Valence"
"S076",0.0182094396528883,-0.0769991880901296,"ForgOri_mu","Valence"
"S076",0.0377132509791269,-0.0495268872835466,"AIOri_mu","Valence"
"S076",0.0373740958194816,0.0236642741518013,"AIForg_mu","Valence"
"S077",0.0186051492968547,0.0374874632458693,"ForgOri_mu","Valence"
"S077",0.0280282827360562,0.0561823460272791,"AIOri_mu","Valence"
"S077",0.0263528329614379,0.0166821670597067,"AIForg_mu","Valence"
"S078",0.022862806638898,-0.108298978649099,"ForgOri_mu","Valence"
"S078",0.0308596638188325,-0.116814674660839,"AIOri_mu","Valence"
"S078",0.0293650727910786,-0.00176773112688028,"AIForg_mu","Valence"
"S079",0.0368145253628987,-0.0873206699078005,"ForgOri_mu","Valence"
"S079",0.0407547305223012,-0.0362512990756296,"AIOri_mu","Valence"
"S079",0.0402840863389855,0.0585567800554349,"AIForg_mu","Valence"
"S080",0.0244655998734044,-0.00997440249934994,"ForgOri_mu","Valence"
"S080",0.035660115952593,-0.09158549167236,"AIOri_mu","Valence"
"S080",0.032401714706456,-0.0769962581417128,"AIForg_mu","Valence"
"S081",0.0241167576580162,-0.0414978591039661,"ForgOri_mu","Valence"
"S081",0.0410782861718955,-0.052647886870288,"AIOri_mu","Valence"
"S081",0.034301668614596,-0.00876937186303772,"AIForg_mu","Valence"
"S082",0.0308390157605203,0.0268710562305507,"ForgOri_mu","Valence"
"S082",0.042420213071098,-0.0731550479148469,"AIOri_mu","Valence"
"S082",0.0384336213565178,-0.0929749812108048,"AIForg_mu","Valence"
"S083",0.0195621598968324,-0.0791422386128976,"ForgOri_mu","Valence"
"S083",0.0367621120627457,-0.104230404848732,"AIOri_mu","Valence"
"S083",0.0284405358107353,-0.0219810324434854,"AIForg_mu","Valence"
"S084",0.021908728993751,-0.0135015090432294,"ForgOri_mu","Valence"
"S084",0.0357461342512041,-0.0406990051538523,"AIOri_mu","Valence"
"S084",0.0458997785145874,-0.0211799037082876,"AIForg_mu","Valence"
"S085",0.025996422444775,-0.0287088987263466,"ForgOri_mu","Valence"
"S085",0.0394232183004264,-0.0226114281000296,"AIOri_mu","Valence"
"S085",0.0372015094345313,0.00763311090616656,"AIForg_mu","Valence"
"S086",0.0204547593756685,0.00884742504986663,"ForgOri_mu","Valence"
"S086",0.0341845629746067,-0.0556600814621586,"AIOri_mu","Valence"
"S086",0.0294951963951468,-0.0679922606106563,"AIForg_mu","Valence"
"S087",0.0248914819794353,-0.0375892467114277,"ForgOri_mu","Valence"
"S087",0.0353721849867508,0.0399001480839535,"AIOri_mu","Valence"
"S087",0.0336734608637796,0.0728382318856201,"AIForg_mu","Valence"
"S088",0.0208947774727519,-0.0502704277472619,"ForgOri_mu","Valence"
"S088",0.0323262139589246,-0.0334407207455674,"AIOri_mu","Valence"
"S088",0.0295025609552549,0.0159150743170654,"AIForg_mu","Valence"
"S089",0.026695143513818,-0.0559139793827895,"ForgOri_mu","Valence"
"S089",0.0382623738332915,-0.0835381496204495,"AIOri_mu","Valence"
"S089",0.0369614575227096,-0.0313416826757912,"AIForg_mu","Valence"
"S090",0.0193139096065689,-0.0538861748295487,"ForgOri_mu","Valence"
"S090",0.0324284958321454,-0.114656862517433,"AIOri_mu","Valence"
"S090",0.0364346482175407,-0.0641102773901371,"AIForg_mu","Valence"
"S091",0.0264471917463842,-0.0134543358363024,"ForgOri_mu","Valence"
"S091",0.0440602914899107,-0.0951997946144757,"AIOri_mu","Valence"
"S091",0.0392839407877587,-0.0837088428005947,"AIForg_mu","Valence"
"S092",0.0213441111278936,-0.0870982890051367,"ForgOri_mu","Valence"
"S092",0.0271794567419504,-0.194884792719354,"AIOri_mu","Valence"
"S092",0.0257550102743624,-0.109424153179643,"AIForg_mu","Valence"
"S094",0.0249547827109401,-0.0790504851783992,"ForgOri_mu","Valence"
"S094",0.0381599515711243,-0.00179130736675109,"AIOri_mu","Valence"
"S094",0.0378001953863189,0.0768482455476775,"AIForg_mu","Valence"
"S095",0.0211312347644878,-0.0143686295456859,"ForgOri_mu","Valence"
"S095",0.0364722481345353,-0.0545184555870687,"AIOri_mu","Valence"
"S095",0.0318512926195786,-0.0394474173595854,"AIForg_mu","Valence"
"S096",0.0198645448898655,-0.0755840176369463,"ForgOri_mu","Valence"
"S096",0.0282353645968557,-0.0219142092781277,"AIOri_mu","Valence"
"S096",0.0237425466715419,0.0476230165873869,"AIForg_mu","Valence"
"S097",0.0205819201286847,-0.0611825919800771,"ForgOri_mu","Valence"
"S097",0.0375368469568596,-0.114013027193223,"AIOri_mu","Valence"
"S097",0.0257921812547298,-0.0493424842889661,"AIForg_mu","Valence"
"S098",0.0291247101004779,-0.180421633511465,"ForgOri_mu","Valence"
"S098",0.0357076038406047,-0.132411171048345,"AIOri_mu","Valence"
"S098",0.0317498123827017,0.0468206746428457,"AIForg_mu","Valence"
"S099",0.0309605129797065,-0.0756280514036495,"ForgOri_mu","Valence"
"S099",0.0393569618217403,-0.0945117834130198,"AIOri_mu","Valence"
"S099",0.0329352479938802,-0.0125608615956107,"AIForg_mu","Valence"
"S100",0.0206651854861393,-0.0456101480399343,"ForgOri_mu","Valence"
"S100",0.0291509020904964,-0.109246669437648,"AIOri_mu","Valence"
"S100",0.0275990963629275,-0.0612610453108033,"AIForg_mu","Valence"
